DAY,LAT,LON,ELEV,IRRAD,TMIN,TMAX,VAP,RAIN,E0,ES0,ET0,WIND,TEMP
1991-08-19,54.45,36.36,195.68,11770000.0,11.63,22.28,13.942619445168091,0.089,0.30935265184261274,0.27804767279773557,0.3057206981245975,3.5,16.41
1991-08-20,54.45,36.36,195.68,8100000.0,11.92,18.84,14.79256953260303,2.152,0.1777486779022402,0.15687367190706933,0.16650683725977145,1.52,14.91
1991-08-21,54.45,36.36,195.68,7060000.0,10.99,18.96,14.47578306514945,1.957,0.17269961678923526,0.15465830329339486,0.16605341605843096,2.4,14.12
1991-08-22,54.45,36.36,195.68,14830000.0,9.37,18.58,14.007152573254256,0.053000000000000005,0.24394973077964824,0.20686125025672322,0.21607797458339228,1.4,14.6
1991-08-23,54.45,36.36,195.68,12920000.0,9.92,18.84,13.979463464333168,0.11200000000000002,0.24039905833686012,0.20780017872995743,0.2131365255242592,2.56,14.57
1991-08-24,54.45,36.36,195.68,11660000.0,8.23,16.6,12.043025157681534,0.017,0.21359988169173358,0.1854580412597821,0.1931727267284234,2.56,12.52
1991-08-25,54.45,36.36,195.68,19800000.0,8.63,17.86,11.834318320195635,0.003,0.30962126426664194,0.2609060079908454,0.27554264501510445,2.06,13.45
1991-08-26,54.45,36.36,195.68,18970000.0,8.02,18.45,12.173062948610973,0.002,0.28300803385973716,0.23634549786899983,0.257697782484116,1.34,14.06
1991-08-27,54.45,36.36,195.68,10760000.0,9.17,18.34,13.118418108269713,0.395,0.19699649551842666,0.17021748451206198,0.18650507837185967,1.69,14.21
1991-08-28,54.45,36.36,195.68,6190000.0,12.01,17.69,15.125305494412045,0.893,0.1353760697850461,0.11959975267831716,0.12823904220884771,1.5,14.34
1991-08-29,54.45,36.36,195.68,9180000.0,11.33,18.5,14.41883005740874,0.172,0.1926687583262252,0.1692396559713589,0.17861071425190214,2.58,14.58
1991-08-30,54.45,36.36,195.68,5180000.0,12.67,14.98,14.948341934243478,1.764,0.12293665058314288,0.11002483353545481,0.09560275673545177,4.58,13.78
1991-08-31,54.45,36.36,195.68,12170000.0,11.81,19.71,14.92879196549471,0.2,0.24031455803721213,0.2087045767041605,0.2179329673314454,2.95,15.27
1991-09-01,54.45,36.36,195.68,14980000.0,9.64,19.66,13.961030778864085,0.066,0.25246914568959833,0.21445229580772698,0.23086854084230138,2.47,14.52
1991-09-02,54.45,36.36,195.68,13820000.0,7.86,17.47,12.002639671718088,0.008,0.2242394008652652,0.1906882764554,0.21004426049761643,2.44,12.96
1991-09-03,54.45,36.36,195.68,16880000.0,6.87,20.22,13.293855162358133,0.011,0.25320650064173605,0.21139301496265944,0.23542658485801066,1.99,14.43
1991-09-04,54.45,36.36,195.68,17170000.0,11.24,21.19,14.938564142353265,0.012,0.3249707089390483,0.27996253206961264,0.28673810263301736,4.46,16.29
1991-09-05,54.45,36.36,195.68,13900000.0,8.56,18.58,12.671768928464765,0.027000000000000003,0.23356419632389974,0.19911315446977154,0.22152708292282747,2.87,14.15
1991-09-06,54.45,36.36,195.68,5510000.0,6.79,13.72,11.326407811431277,0.388,0.11186145932264584,0.09925312748361051,0.10686836439736122,2.87,11.16
1991-09-07,54.45,36.36,195.68,7490000.0,3.41,8.66,7.9288328013909375,0.8800000000000001,0.11947230114022596,0.10425364799781194,0.11219046291984303,2.48,6.17
1991-09-08,54.45,36.36,195.68,12420000.0,1.86,9.64,7.1070739244263414,0.041999999999999996,0.16736781540063939,0.14235241755176667,0.15896169197141913,2.92,5.7
1991-09-09,54.45,36.36,195.68,8570000.0,4.45,11.73,9.1142447876438,0.16399999999999998,0.15016710282571358,0.1316699123359063,0.13844431578055627,3.93,8.07
1991-09-10,54.45,36.36,195.68,8350000.0,6.19,14.32,9.639800022050407,0.016,0.17175052579575623,0.15264352564041228,0.17515718884906492,3.26,9.27
1991-09-11,54.45,36.36,195.68,9540000.0,6.87,17.59,11.242378675033514,0.004,0.2067847995521674,0.18386021852167792,0.2130334009789568,4.45,12.0
1991-09-12,54.45,36.36,195.68,4360000.0,6.68,12.08,10.381988066138694,0.79,0.1145912145361035,0.10484120805403241,0.10684070438237676,4.33,9.69
1991-09-13,54.45,36.36,195.68,9110000.0,4.39,11.27,8.482522079272295,0.033,0.15475542654245628,0.13523712010593014,0.1496962722477801,3.6,7.58
1991-09-14,54.45,36.36,195.68,4000000.0,3.35,12.39,8.614110669456878,0.37,0.11462054920740825,0.10604072440638397,0.12701247264925888,3.14,6.68
1991-09-15,54.45,36.36,195.68,9040000.0,3.69,15.32,9.364049804817366,0.002,0.1337282603947644,0.11344509133821101,0.149776151714416,1.69,9.44
1991-09-16,54.45,36.36,195.68,11770000.0,5.09,18.51,11.707470590373388,0.003,0.17771129539626745,0.14971806770592117,0.1866431474430973,2.92,12.36
1991-09-17,54.45,36.36,195.68,5040000.0,10.5,16.74,13.525003599563302,0.502,0.12048459111622353,0.10797899015655768,0.12484464513180908,2.79,12.8
1991-09-18,54.45,36.36,195.68,7090000.0,10.51,18.64,14.146321949057397,0.073,0.12605216026910118,0.10808777445669511,0.13271262610516585,1.42,14.05
1991-09-19,54.45,36.36,195.68,14040000.0,6.22,13.35,9.241606218620037,0.020999999999999998,0.1754837293364523,0.14374765215212967,0.18108850106067703,2.82,9.49
1991-09-20,54.45,36.36,195.68,4280000.0,6.29,13.42,11.038446836428125,0.5519999999999999,0.08280943745616802,0.07311709384324189,0.08898347429453031,2.06,9.79
1991-09-21,54.45,36.36,195.68,6700000.0,7.15,14.27,11.668076723831962,0.371,0.09455040693307905,0.07903965142646431,0.10028284922284998,1.46,10.17
1991-09-22,54.45,36.36,195.68,6480000.0,6.05,11.9,9.895427295634889,0.143,0.10577437225618436,0.09144103140957849,0.10915706950614297,2.85,8.42
1991-09-23,54.45,36.36,195.68,8930000.0,4.5,12.92,8.771942669038907,0.005,0.11648308900943583,0.09687317453477572,0.13314371967073801,1.84,8.07
1991-09-24,54.45,36.36,195.68,6840000.0,4.15,14.71,9.977382774723912,0.133,0.11511364628145615,0.09979730636490318,0.13441414835108462,3.23,8.89
1991-09-25,54.45,36.36,195.68,8279999.999999999,5.59,17.28,11.826355068503123,0.007000000000000001,0.12503022237727443,0.10551189809843638,0.1466218448349748,3.66,11.57
1991-09-26,54.45,36.36,195.68,11770000.0,9.82,19.21,12.824841359557418,0.001,0.18392601536333777,0.1541420571670568,0.207077780669487,3.34,13.82
1991-09-27,54.45,36.36,195.68,12130000.0,9.96,20.76,14.296106441984533,0.004,0.18732108467978098,0.1560730804310741,0.20937695871747178,3.89,14.69
1991-09-28,54.45,36.36,195.68,8420000.0,10.77,20.24,15.264212494064902,0.149,0.14077769258799838,0.11902185728478698,0.15698741999738614,3.29,15.4
1991-09-29,54.45,36.36,195.68,4750000.0,7.29,17.43,13.533964004762854,0.45,0.08043776737239518,0.06898833429559773,0.09651273281731164,3.3,13.38
1991-09-30,54.45,36.36,195.68,9110000.0,6.65,14.5,10.74962706391726,0.014000000000000002,0.10867049563525193,0.08765268238645849,0.12682921339886138,2.65,10.06
1991-10-01,54.45,36.36,195.68,11770000.0,9.62,22.38,14.41883005740874,0.10200000000000001,0.22549235282354996,0.19477219855005617,0.2567232084626058,5.4,15.89
1991-10-02,54.45,36.36,195.68,3200000.0,13.42,18.47,15.965312404187443,1.1179999999999999,0.10260656691800914,0.09426371388102982,0.11342514344812578,3.43,15.57
1991-10-03,54.45,36.36,195.68,3130000.0,9.33,13.73,13.373472140642026,1.8059999999999998,0.05239300581985906,0.04499749710616077,0.05406936370051496,2.64,12.15
1991-10-04,54.45,36.36,195.68,9320000.0,4.57,13.7,10.198860834129949,0.146,0.07939289228435024,0.05868801295431,0.10343450053254051,2.27,9.49
1991-10-05,54.45,36.36,195.68,8500000.0,3.01,13.43,8.650309434078974,0.003,0.07146885745689813,0.053055544509145416,0.10176164413652151,1.26,7.68
1991-10-06,54.45,36.36,195.68,8640000.0,5.6,13.42,10.087586481243795,0.01,0.06972489747506042,0.05033663340133423,0.094754220407876,1.41,8.8
1991-10-07,54.45,36.36,195.68,9250000.0,4.68,16.48,10.346548106908465,0.001,0.09322891133205582,0.07188538459837512,0.1384676964726655,2.64,9.57
1991-10-08,54.45,36.36,195.68,10840000.0,3.71,16.12,10.094509669822347,0.008,0.06927415116044998,0.04468762066781558,0.11115718340202925,1.5,9.19
1991-10-09,54.45,36.36,195.68,10940000.0,2.51,12.63,8.602074134922596,0.005,0.05183055446635566,0.028565382130760836,0.09078553381817352,1.32,6.15
1991-10-10,54.45,36.36,195.68,10330000.0,1.06,11.79,7.984980831099481,0.001,0.043602444095057355,0.02236324333840104,0.08289974950104181,1.24,5.74
1991-10-11,54.45,36.36,195.68,9320000.0,3.25,14.89,9.936330607752403,0.004,0.0482365711661243,0.027568085156503934,0.08730586400687546,1.29,9.22
1991-10-12,54.45,36.36,195.68,6190000.0,8.18,14.16,11.204365302548734,0.02,0.04983013491293088,0.03533374920682665,0.0707987840231629,0.61,10.46
1991-10-13,54.45,36.36,195.68,6160000.0,5.34,11.99,10.184892685954441,0.019,0.04381277449874216,0.030302412892410858,0.06748378843624887,1.75,8.38
1991-10-14,54.45,36.36,195.68,4320000.0,4.65,11.65,9.533920103362,0.761,0.06059501405402151,0.051255104278034314,0.08227049402819783,3.15,7.79
1991-10-15,54.45,36.36,195.68,2200000.0,8.11,14.21,12.19758201825509,0.413,0.05328329763426346,0.04813238885361778,0.07290408437079438,3.09,10.65
1991-10-16,54.45,36.36,195.68,3640000.0,9.01,13.98,12.621102926788137,1.244,0.050675235013587616,0.04208207489425461,0.0659056520007053,2.72,11.3
1991-10-17,54.45,36.36,195.68,3380000.0,9.21,14.84,13.109699920303324,0.9410000000000001,0.04781753415526306,0.03973503315345515,0.06463853210622077,2.31,12.01
1991-10-18,54.45,36.36,195.68,5110000.0,8.06,14.22,11.511664840611047,0.022,0.05638042696764981,0.044422218376556556,0.08568667852608387,2.67,10.73
1991-10-19,54.45,36.36,195.68,2340000.0,4.79,10.56,9.760152061132402,1.4,0.05192014062573892,0.04692882271193819,0.061753496891589946,4.53,8.33
1991-10-20,54.45,36.36,195.68,3490000.0,4.54,10.34,9.216009178941873,2.058,0.050762782226801174,0.04336869952675831,0.07055489233198378,3.54,6.96
1991-10-21,54.45,36.36,195.68,2810000.0,3.92,10.86,10.108368602208236,0.188,0.025328921467085687,0.019384138737539615,0.04103055470787663,2.73,8.56
1991-10-22,54.45,36.36,195.68,5650000.0,2.9,6.96,7.286921304417854,0.22799999999999998,0.01991818030639688,0.008828002848003611,0.05193694774070949,1.49,4.44
1991-10-23,54.45,36.36,195.68,2920000.0,-0.78,2.55,6.166030198110214,0.31,0.021725361348626213,0.0167400242189795,0.03313688738966371,2.65,1.16
1991-10-24,54.45,36.36,195.68,4070000.0000000005,-1.56,1.62,5.541472827859754,0.256,0.01188262162790132,0.005154067196848978,0.032192774891665055,1.21,-0.28
1991-10-25,54.45,36.36,195.68,3460000.0,-3.09,1.31,5.154302164369737,0.176,0.021371070523178735,0.01585179902251914,0.03836537274440323,2.69,-1.1
1991-10-26,54.45,36.36,195.68,6010000.0,-3.58,1.1,4.498330204144844,0.02,0.0029046626237250366,0.0,0.03736087034017945,1.5,-2.04
1991-10-27,54.45,36.36,195.68,5720000.0,-3.28,-0.06,4.417601480533145,0.178,0.015153791734172094,0.0063097164036897664,0.04740800301094382,3.1,-2.23
1991-10-28,54.45,36.36,195.68,4280000.0,-3.2,1.17,5.13902120790413,0.294,0.013022150031368057,0.00622851465258587,0.0357215112785297,3.68,-1.25
1991-10-29,54.45,36.36,195.68,4720000.0,-3.21,0.84,5.007014336141731,0.133,0.004405388400706473,0.0,0.03240065481897805,2.72,-1.68
1991-10-30,54.45,36.36,195.68,4070000.0000000005,-5.29,-0.33,4.325042999398368,0.046,0.0185719416297838,0.012568537492898194,0.04120178322667368,4.1,-3.1
1991-10-31,54.45,36.36,195.68,5000000.0,-5.6,-2.55,3.6358928426342185,0.04,0.023340552021485085,0.016355609545899784,0.04945989082973803,4.57,-4.41
1991-11-01,54.45,36.36,195.68,7520000.0,-13.19,-4.83,2.575643452475764,0.002,0.0,0.0,0.028310913368670542,3.34,-9.09
1991-11-02,54.45,36.36,195.68,7490000.0,-13.67,-2.71,2.5244368092505876,0.0,0.0,0.0,0.027138297511168245,1.8,-9.3
1991-11-03,54.45,36.36,195.68,5650000.0,-11.74,-3.61,2.9073570247019536,0.0,0.0,0.0,0.03538154704317318,4.48,-7.34
1991-11-04,54.45,36.36,195.68,5400000.0,-7.57,-2.1,3.6218796332060226,0.006,0.006789460779377565,0.0,0.040591419977519014,5.75,-5.01
1991-11-05,54.45,36.36,195.68,2950000.0,-2.75,1.35,5.270197460063785,0.051000000000000004,0.02209163595589053,0.017350593757553864,0.03885715321843212,6.01,-0.8
1991-11-06,54.45,36.36,195.68,2020000.0,-1.07,0.93,5.75718159787097,0.40700000000000003,0.01611862265189303,0.01279190831530426,0.02680420795672825,4.42,-0.12
1991-11-07,54.45,36.36,195.68,3640000.0,-2.73,1.99,5.648416266581458,0.33399999999999996,0.0,0.0,0.017654771942348997,2.54,-0.59
1991-11-08,54.45,36.36,195.68,2410000.0,-3.87,0.98,5.356647400527516,0.076,0.0,0.0,0.01801594225872992,3.4,-1.2
1991-11-09,54.45,36.36,195.68,2480000.0,0.37,2.22,6.586073075296932,0.11100000000000002,0.0,0.0,0.014669833876723607,4.13,1.32
1991-11-10,54.45,36.36,195.68,2049999.9999999998,-0.12,2.71,6.463555339066353,0.248,0.004292668917730764,0.0007394460568141716,0.021740349835133156,3.06,1.11
1991-11-11,54.45,36.36,195.68,2230000.0,-2.96,0.63,5.75718159787097,0.5589999999999999,0.0,0.0,0.010542367861618065,1.83,-0.46
1991-11-12,54.45,36.36,195.68,3490000.0,-3.32,1.22,5.380441421002679,0.162,0.0,0.0,0.014624921784832694,3.38,-0.99
1991-11-13,54.45,36.36,195.68,5620000.0,-4.64,1.13,4.984688630520104,0.028999999999999998,0.0,0.0,0.0,2.12,-2.36
1991-11-14,54.45,36.36,195.68,2020000.0,-2.78,2.59,6.015278592176383,0.026000000000000002,0.0,0.0,0.014643923849088792,4.88,0.5
1991-11-15,54.45,36.36,195.68,3560000.0,0.3,2.09,6.201982879613551,0.086,0.0,0.0,0.022651148881440274,6.11,1.14
1991-11-16,54.45,36.36,195.68,1980000.0,0.6,1.87,6.398422234353479,0.188,0.0,0.0,0.01908772711554014,3.3,1.03
1991-11-17,54.45,36.36,195.68,1660000.0,0.34,1.61,6.42626504140032,0.28700000000000003,0.0,0.0,0.015290303944374589,2.66,1.11
1991-11-18,54.45,36.36,195.68,3820000.0,-3.66,1.53,5.040668926509633,0.003,0.0,0.0,0.023802844651767595,4.04,-1.23
1991-11-19,54.45,36.36,195.68,4250000.0,-4.52,0.66,4.68125394606022,0.003,0.0,0.0,0.022013433630835494,4.27,-2.31
1991-11-20,54.45,36.36,195.68,1580000.0,-1.82,0.63,5.480593128299854,0.229,0.003912056694251809,0.001362329433001915,0.022622237627388252,2.73,-0.87
1991-11-21,54.45,36.36,195.68,1910000.0,-2.91,-0.05,5.416307851158968,0.621,0.0,0.0,0.008389460222272492,1.07,-1.4
1991-11-22,54.45,36.36,195.68,970000.0,-4.89,-0.75,4.688283917730016,0.051000000000000004,0.006945349458138868,0.005515165018138359,0.02404044305769127,2.48,-2.88
1991-11-23,54.45,36.36,195.68,2880000.0,-3.5,0.71,5.029428541754236,0.056999999999999995,0.0,0.0,0.019028572678094553,3.84,-1.74
1991-11-24,54.45,36.36,195.68,3130000.0,-2.49,0.85,5.648416266581458,0.075,0.0,0.0,0.0,3.14,-0.54
1991-11-25,54.45,36.36,195.68,3710000.0,-1.21,1.1,5.975923388363501,0.048,0.0,0.0,0.0,2.02,-0.14
1991-11-26,54.45,36.36,195.68,3920000.0,-1.52,1.06,5.825031206173542,0.028999999999999998,0.0,0.0,0.0,1.95,-0.35
1991-11-27,54.45,36.36,195.68,3640000.0,-1.32,0.98,5.803752625896711,0.032,0.0,0.0,0.0,2.46,-0.33
1991-11-28,54.45,36.36,195.68,1220000.0,-2.18,0.34,5.456407459564031,0.053000000000000005,0.0005146671707423128,0.0,0.017998926991550136,2.22,-1.03
1991-11-29,54.45,36.36,195.68,2990000.0,-2.35,1.6,5.736122451538042,0.025,0.0,0.0,0.0,1.61,-0.68
1991-11-30,54.45,36.36,195.68,3460000.0,-1.79,1.55,5.9238040584985265,0.081,0.0,0.0,0.0,3.57,-0.01
1991-12-01,54.45,36.36,195.68,3670000.0,-5.1,-0.5,4.859833458825103,0.027000000000000003,0.0,0.0,0.0,3.3,-2.08
1991-12-02,54.45,36.36,195.68,1760000.0,-5.62,0.43,5.1466566651329115,0.23500000000000001,0.0,0.0,0.0011825184622744787,4.77,-1.78
1991-12-03,54.45,36.36,195.68,3310000.0,-2.99,0.4,5.104785615538963,0.059,0.0,0.0,0.007652555635973618,4.61,-1.3
1991-12-04,54.45,36.36,195.68,2200000.0,-3.03,0.33,5.305412922738075,0.217,0.0,0.0,0.00645246891510282,3.9,-1.31
1991-12-05,54.45,36.36,195.68,2630000.0,-5.33,-1.51,4.566600004139218,0.272,0.0,0.0,0.0,2.34,-3.24
1991-12-06,54.45,36.36,195.68,2840000.0,-14.88,-6.09,2.215815758779098,0.067,0.0,0.0,0.022351301945411794,3.24,-10.98
1991-12-07,54.45,36.36,195.68,2270000.0,-15.19,-11.5,1.906199577865436,0.10600000000000001,0.0,0.0,0.007411071510065215,2.35,-13.12
1991-12-08,54.45,36.36,195.68,2920000.0,-15.93,-10.84,1.8608485466536153,0.031,0.0,0.0,0.0032499710903430277,2.08,-13.73
1991-12-09,54.45,36.36,195.68,2660000.0,-16.7,-13.44,1.7406884572828984,0.024,0.0,0.0,0.0,1.79,-15.14
1991-12-10,54.45,36.36,195.68,2560000.0,-14.45,-5.61,2.8255377504240515,0.04,0.0,0.0,0.0,2.66,-9.4
1991-12-11,54.45,36.36,195.68,2200000.0,-11.15,-4.24,3.5580343840494537,0.022,0.0,0.0,0.0,3.17,-6.58
1991-12-12,54.45,36.36,195.68,2920000.0,-4.56,-1.52,4.698846412380075,0.022,0.0,0.0,0.0,4.23,-2.78
1991-12-13,54.45,36.36,195.68,1440000.0,-8.87,-2.4,4.035985654663488,0.047,0.0,0.0,0.004954085393278462,4.41,-4.77
1991-12-14,54.45,36.36,195.68,2520000.0,-3.79,0.51,5.553720321706802,0.246,0.0,0.0,0.0,5.33,-0.75
1991-12-15,54.45,36.36,195.68,2200000.0,-6.53,-1.55,4.298915452010231,0.020999999999999998,0.0,0.0,0.009700468827878622,5.61,-3.45
1991-12-16,54.45,36.36,195.68,1400000.0,-7.19,0.1,4.224576441105896,0.207,0.0035603013117293894,0.0015589158402902431,0.03387612921440155,5.17,-3.98
1991-12-17,54.45,36.36,195.68,2840000.0,-12.67,-2.95,3.390877853739605,0.019,0.0,0.0,0.0,3.79,-6.71
1991-12-18,54.45,36.36,195.68,2300000.0,-13.52,-8.29,2.5284997438846952,0.015,0.0,0.0,0.001705453730211265,3.32,-10.88
1991-12-19,54.45,36.36,195.68,1620000.0,-8.6,-5.87,3.3777064418227685,0.093,0.0,0.0,0.00928709261983252,5.44,-6.81
1991-12-20,54.45,36.36,195.68,1330000.0,-8.47,-1.76,3.732465650406041,0.10800000000000001,0.0059363990224405964,0.004162595658707816,0.03146193930600459,5.21,-5.71
1991-12-21,54.45,36.36,195.68,1190000.0,-4.12,-1.44,4.769803426643932,0.346,0.0,0.0,0.014861854735714358,5.43,-2.54
1991-12-22,54.45,36.36,195.68,1150000.0,-2.96,-0.47,5.100994154203111,1.121,0.0,0.0,0.017053599947885172,3.7,-1.8
1991-12-23,54.45,36.36,195.68,2340000.0,-7.15,-2.44,4.198987859112814,0.306,0.0,0.0,0.0,2.1,-4.23
1991-12-24,54.45,36.36,195.68,1370000.0,-3.68,-0.55,5.0707521101927435,0.273,0.0,0.0,0.011497479711108856,6.28,-1.71
1991-12-25,54.45,36.36,195.68,1580000.0,-6.24,-2.45,4.0762010411758345,0.158,0.0,0.0,0.00698578568773425,1.37,-4.76
1991-12-26,54.45,36.36,195.68,1440000.0,-18.23,-5.04,2.3704437748625358,0.075,0.0,0.0,0.021321205634970964,3.2,-11.68
1991-12-27,54.45,36.36,195.68,1550000.0,-15.88,-10.52,2.0164263663232633,0.039,0.0,0.0,0.005964670153450249,1.35,-13.9
1991-12-28,54.45,36.36,195.68,1440000.0,-17.32,-11.23,1.833185917468515,0.022,0.0,0.0,0.01008779827718824,2.24,-15.06
1991-12-29,54.45,36.36,195.68,1840000.0,-15.85,-6.0,2.678696577950801,0.126,0.0,0.0,0.007501406985435728,5.36,-10.07
1991-12-30,54.45,36.36,195.68,2410000.0,-5.78,-1.54,4.44772300374062,0.027000000000000003,0.0,0.0,0.006324266456388772,5.67,-3.5
1991-12-31,54.45,36.36,195.68,1330000.0,-7.89,-3.91,3.7382166339599388,0.16899999999999998,0.0,0.0,0.013181908681935788,3.9,-5.81
1992-01-01,54.45,36.36,195.68,1480000.0,-19.44,-8.61,1.925251935273729,0.01,0.0,0.0,0.015087284781005525,2.84,-14.26
1992-01-02,54.45,36.36,195.68,1330000.0,-16.77,-3.26,2.798723277421688,0.22599999999999998,0.0,0.0,0.025050679524568492,4.7,-9.54
1992-01-03,54.45,36.36,195.68,1330000.0,-2.62,0.79,5.681687242973778,0.42000000000000004,0.0,0.0,0.0066184746746726555,5.45,-0.53
1992-01-04,54.45,36.36,195.68,1910000.0,0.2,0.96,6.099115271261435,0.064,0.0,0.0,0.013998387791008681,7.98,0.57
1992-01-05,54.45,36.36,195.68,2950000.0,-3.03,0.7,5.208102792809635,0.122,0.0,0.0,0.012794791337566825,6.21,-1.26
1992-01-06,54.45,36.36,195.68,1980000.0,-5.23,-2.02,4.387660901147795,0.284,0.0,0.0,0.014580070180934929,5.43,-3.52
1992-01-07,54.45,36.36,195.68,2120000.0,-9.57,-3.87,3.5196630467819583,0.044,0.0,0.0,0.008462827933848104,3.65,-6.4
1992-01-08,54.45,36.36,195.68,2049999.9999999998,-6.25,0.47,4.95505816868164,0.16599999999999998,0.0,0.0,0.0033369332118985255,4.47,-2.19
1992-01-09,54.45,36.36,195.68,2049999.9999999998,-1.99,0.46,5.63598416057571,0.017,0.0,0.0,0.006874263909874107,6.18,-0.55
1992-01-10,54.45,36.36,195.68,2020000.0,-12.63,0.28,4.08241946246575,0.183,0.0,0.0,0.011741739565926907,7.99,-4.11
1992-01-11,54.45,36.36,195.68,2340000.0,-16.46,-4.16,2.758925760701926,0.303,0.0,0.0,0.017889977106345524,5.79,-9.36
1992-01-12,54.45,36.36,195.68,1980000.0,-4.63,-0.12,4.896264790590356,0.476,0.0,0.0,0.01787027445606168,7.45,-1.99
1992-01-13,54.45,36.36,195.68,1800000.0,-13.93,-4.36,2.5305333923300495,0.034999999999999996,0.02071677507538367,0.01873982508375703,0.044293837512203976,5.91,-9.97
1992-01-14,54.45,36.36,195.68,2990000.0,-20.45,-14.0,1.6874936744447153,0.014000000000000002,0.0,0.0,0.0,3.79,-15.68
1992-01-15,54.45,36.36,195.68,3170000.0,-22.79,-13.24,1.4426616828955892,0.047,0.0,0.0,0.0017346098727451,1.92,-17.96
1992-01-16,54.45,36.36,195.68,3200000.0,-12.94,-0.09,3.4413461644285084,0.29,0.0,0.0,0.03452448672925711,5.35,-6.69
1992-01-17,54.45,36.36,195.68,2089999.9999999998,-12.63,-9.6,2.3570416674876387,0.227,0.0,0.0,0.01511762164519929,3.99,-11.18
1992-01-18,54.45,36.36,195.68,1870000.0,-14.82,-11.74,2.056665016125488,0.568,0.0022409261815295326,0.0005982894408690929,0.011605331114660328,6.69,-13.25
1992-01-19,54.45,36.36,195.68,2590000.0,-15.82,-13.61,1.827088696406968,0.354,0.0,0.0,0.008499570946208516,6.65,-14.69
1992-01-20,54.45,36.36,195.68,3310000.0,-24.82,-15.29,1.4024902519865554,0.077,0.0,0.0,0.0,4.73,-17.93
1992-01-21,54.45,36.36,195.68,2380000.0,-26.97,-8.79,1.5157626691501331,0.028000000000000004,0.0,0.0,0.023960520586105306,4.62,-17.1
1992-01-22,54.45,36.36,195.68,2160000.0,-7.8,-1.61,4.457803884165879,0.031,0.0,0.0,0.0025263183460507823,6.82,-3.31
1992-01-23,54.45,36.36,195.68,3350000.0,-10.88,-4.62,3.1433258095347902,0.008,0.0,0.0,0.0100263996353108,2.39,-7.82
1992-01-24,54.45,36.36,195.68,4070000.0000000005,-8.82,-2.0,3.8548997291422484,0.017,0.0,0.0,0.007542469183602328,3.0,-5.38
1992-01-25,54.45,36.36,195.68,4750000.0,-11.21,-5.25,3.3514998436174515,0.013000000000000001,0.0,0.0,0.0,3.12,-7.14
1992-01-26,54.45,36.36,195.68,5080000.0,-14.51,-8.25,2.3627771453706456,0.005,0.0,0.0,0.007054086340848588,3.62,-11.49
1992-01-27,54.45,36.36,195.68,4790000.0,-10.2,-4.48,3.193011242776285,0.028000000000000004,0.0,0.0,0.01372139580859626,3.97,-7.88
1992-01-28,54.45,36.36,195.68,3420000.0,-9.28,-1.58,4.060691723648296,0.092,0.0,0.0,0.008992851845893494,4.33,-4.72
1992-01-29,54.45,36.36,195.68,3490000.0,-3.31,0.39,5.297569315898045,0.193,0.0,0.0,0.015480941733367937,8.48,-0.95
1992-01-30,54.45,36.36,195.68,3280000.0,-4.15,-1.72,4.444367203031351,0.177,0.019312376328234678,0.014499696313532307,0.033864630734675376,9.08,-2.92
1992-01-31,54.45,36.36,195.68,4570000.0,-9.86,-3.43,3.6274791539739852,0.041999999999999996,0.0,0.0,0.006559584082553055,3.42,-6.04
1992-02-01,54.45,36.36,195.68,3890000.0,-12.55,-5.3,2.9235086895443545,0.067,0.0,0.0,0.011788226997700466,2.08,-9.13
1992-02-02,54.45,36.36,195.68,4680000.0,-9.01,-3.96,3.3202903940122135,0.06899999999999999,0.0,0.0,0.014191533861828875,1.87,-7.28
1992-02-03,54.45,36.36,195.68,6050000.0,-13.66,-5.49,2.747960587457468,0.028999999999999998,0.0,0.0,0.0050232984073885455,1.5,-9.98
1992-02-04,54.45,36.36,195.68,5110000.0,-13.57,-5.24,3.0652569520634865,0.092,0.0,0.0,0.0036908637829283163,3.44,-8.41
1992-02-05,54.45,36.36,195.68,5720000.0,-7.43,-2.2,4.01447730236089,0.071,0.0,0.0,0.017002237697481788,5.38,-4.77
1992-02-06,54.45,36.36,195.68,4790000.0,-7.85,-3.3,3.89351135434808,0.16499999999999998,0.0,0.0,0.011713145588452475,4.18,-5.06
1992-02-07,54.45,36.36,195.68,6410000.0,-8.8,-3.07,3.495190181443481,0.047,0.0,0.0,0.006065912130388472,0.82,-6.86
1992-02-08,54.45,36.36,195.68,4460000.0,-14.71,-6.45,2.6298767016692253,0.011,0.0,0.0,0.013965102839177438,2.71,-10.38
1992-02-09,54.45,36.36,195.68,5290000.0,-10.65,-3.61,3.422675509983881,0.061,0.0,0.0,0.016177233011289288,3.64,-6.93
1992-02-10,54.45,36.36,195.68,7380000.0,-8.73,-3.32,3.7095401499434146,0.033,0.0,0.0,0.004810109799914166,0.93,-5.68
1992-02-11,54.45,36.36,195.68,6950000.0,-8.28,-2.75,3.8283679882340342,0.10400000000000001,0.0,0.0,0.01563776976233996,3.57,-5.55
1992-02-12,54.45,36.36,195.68,4930000.0,-5.99,-1.42,4.256756531371811,0.381,0.0,0.0,0.02515293840373269,2.79,-4.12
1992-02-13,54.45,36.36,195.68,7310000.0,-9.23,-2.82,3.4547376572309223,0.026000000000000002,0.0,0.0,0.02156490753789466,2.07,-7.11
